State,City,Polluted element,Type of pollution,Value
Massachusetts,Boulder City,Soil,Chemical,-63.13
Oregon,Lenox,Water,Groundwater,-61.54
Oregon,Lenox,Air,Surface water,-61.02
Oregon,Lenox,Soil,Oxygen-depletion,-58.1
Oregon,Lenox,Water,Chemical,-57.83
Oregon,Lenox,Air,Thermal,-58.49
Oregon,Lenox,Soil,Noise,-55.18
Oregon,Lenox,Water,Urban Activities,-53.54
Oregon,Lenox,Air,Inferior Irrigation,-52.24
Oregon,Lenox,Soil,Inorganic Fertilizers,-53.38
Oregon,Lenox,Water,Solid Waste,-50.88
Oregon,Lenox,Air,Industrial,-49.4
Oregon,Lenox,Soil,Groundwater,-49.62
Oregon,Lenox,Water,Surface water,-47.97
Oregon,Lenox,Air,Oxygen-depletion,-47.06
Oregon,Lenox,Soil,Chemical,-45.45
Nevada,Boston,Water,Groundwater,-44.72
Nevada,Boston,Air,Surface water,-42.55
Nevada,Boston,Soil,Oxygen-depletion,-42.6
Nevada,Boston,Water,Chemical,-39.2
Nevada,Boston,Air,Thermal,-39.89
Nevada,Boston,Soil,Noise,-37.08
Nevada,Boston,Water,Urban Activities,-37.48
Nevada,Boston,Air,Inferior Irrigation,-35.3
Nevada,Boston,Soil,Inorganic Fertilizers,-35.61
Nevada,Boston,Water,Solid Waste,-33.54
Nevada,Boston,Air,Industrial,-33.0
Nevada,Boston,Soil,Groundwater,-31.3
Nevada,Boston,Water,Surface water,-33.93
Nevada,Boston,Air,Oxygen-depletion,-29.86
Nevada,Boston,Soil,Chemical,-28.88
Massachusetts,Cambridge,Water,Groundwater,-24.73
Massachusetts,Cambridge,Air,Surface water,-23.34
Massachusetts,Cambridge,Soil,Oxygen-depletion,-22.16
Massachusetts,Cambridge,Water,Chemical,-22.5
Massachusetts,Cambridge,Air,Thermal,-20.26
Massachusetts,Cambridge,Soil,Noise,-19.44
Massachusetts,Cambridge,Water,Urban Activities,-14.1
Massachusetts,Cambridge,Air,Inferior Irrigation,-12.11
Massachusetts,Cambridge,Soil,Inorganic Fertilizers,-12.58
Massachusetts,Cambridge,Water,Solid Waste,-10.96
Massachusetts,Cambridge,Air,Industrial,-9.2
Massachusetts,Cambridge,Soil,Groundwater,-8.8
Massachusetts,Cambridge,Water,Surface water,-10.11
Massachusetts,Cambridge,Air,Oxygen-depletion,-5.12
Massachusetts,Cambridge,Soil,Chemical,-4.73
