State,City,Polluted element,Type of pollution,Value
Illinois,Cambridge,Soil,Urban Activities,81.84
Illinois,Cambridge,Water,Industrial,84.55
Illinois,Cambridge,Air,Oxygen-depletion,85.07
Illinois,Cambridge,Soil,Groundwater,85.32
Illinois,Cambridge,Water,Surface water,89.36
Illinois,Cambridge,Air,Chemical,89.43
Illinois,Cambridge,Soil,Thermal,92.12
Illinois,Cambridge,Water,Light,93.9
Illinois,Cambridge,Air,Noise,93.53
Illinois,Cambridge,Soil,Inorganic Fertilizers,95.37
Illinois,Cambridge,Water,Inferior Irrigation,96.77
Illinois,Cambridge,Air,Solid Waste,97.79
Massachusetts,Lenox,Soil,Inorganic Fertilizers,96.41
Massachusetts,Lenox,Water,Inferior Irrigation,96.59
Massachusetts,Lenox,Air,Solid Waste,-8.34
Massachusetts,Lenox,Soil,Urban Activities,-4.77
Massachusetts,Lenox,Water,Industrial,-93.88
Massachusetts,Lenox,Air,Oxygen-depletion,-92.25
Massachusetts,Lenox,Soil,Groundwater,-93.28
Massachusetts,Lenox,Water,Surface water,-89.26
Massachusetts,Lenox,Air,Chemical,-87.5
Massachusetts,Lenox,Soil,Thermal,-85.74
Massachusetts,Lenox,Water,Light,-84.38
Massachusetts,Lenox,Air,Noise,-84.39
Massachusetts,Lenox,Soil,Inorganic Fertilizers,-82.12
Massachusetts,Lenox,Water,Inferior Irrigation,-81.15
Massachusetts,Lenox,Air,Solid Waste,-81.13
Maryland,Baltimore,Soil,Inorganic Fertilizers,-83.33
Maryland,Baltimore,Water,Inferior Irrigation,-83.92
Maryland,Baltimore,Air,Solid Waste,-83.46
Maryland,Baltimore,Soil,Urban Activities,-74.16
Maryland,Baltimore,Water,Industrial,-74.78
Maryland,Baltimore,Air,Oxygen-depletion,-72.89
Maryland,Baltimore,Soil,Groundwater,-68.23
Maryland,Baltimore,Water,Surface water,-68.62
Maryland,Baltimore,Air,Chemical,-67.5
Maryland,Baltimore,Soil,Thermal,-59.51
Maryland,Baltimore,Water,Light,-58.46
Maryland,Baltimore,Air,Noise,-57.14
Maryland,Baltimore,Soil,Inorganic Fertilizers,-55.49
Maryland,Baltimore,Water,Inferior Irrigation,-55.76
Maryland,Baltimore,Air,Solid Waste,-55.93
Illinois,Columbia,Soil,Inorganic Fertilizers,-51.11
Illinois,Columbia,Water,Inferior Irrigation,-47.39
Illinois,Columbia,Air,Solid Waste,-44.88
Illinois,Columbia,Soil,Urban Activities,-44.44
Illinois,Columbia,Water,Industrial,-42.26
Illinois,Columbia,Air,Oxygen-depletion,-40.26
Illinois,Columbia,Soil,Groundwater,-39.68
Illinois,Columbia,Water,Surface water,-39.25
Illinois,Columbia,Air,Chemical,-37.54
Illinois,Columbia,Soil,Thermal,-8.43
Illinois,Columbia,Water,Light,-38.45
Illinois,Columbia,Air,Noise,-34.1
Illinois,Columbia,Soil,Inorganic Fertilizers,-29.33
Illinois,Columbia,Water,Inferior Irrigation,-28.53
Illinois,Columbia,Air,Solid Waste,-27.76
Massachusetts,Aberdeen,Soil,Inorganic Fertilizers,-26.2
Massachusetts,Aberdeen,Water,Inferior Irrigation,-25.38
Massachusetts,Aberdeen,Air,Solid Waste,-25.12
Massachusetts,Aberdeen,Soil,Urban Activities,-23.94
Massachusetts,Aberdeen,Water,Industrial,-21.67
Massachusetts,Aberdeen,Air,Oxygen-depletion,-19.29
Massachusetts,Aberdeen,Soil,Groundwater,-19.27
Massachusetts,Aberdeen,Water,Surface water,-18.13
Massachusetts,Aberdeen,Air,Chemical,-16.91
Massachusetts,Aberdeen,Soil,Thermal,-15.37
Massachusetts,Aberdeen,Water,Light,-19.74
Massachusetts,Aberdeen,Air,Noise,-8.0
Massachusetts,Aberdeen,Soil,Inorganic Fertilizers,-5.11
Massachusetts,Aberdeen,Water,Inferior Irrigation,-4.66
Massachusetts,Aberdeen,Air,Solid Waste,-3.62
