State,City,Polluted element,Type of pollution,Value
Nevada,Champaign,Water,Inferior Irrigation,71.08
Nevada,Champaign,Air,Inorganic Fertilizers,72.68
Nevada,Champaign,Soil,Urban Activities,78.55
Nevada,Champaign,Water,Industrial,80.64
Nevada,Champaign,Air,Solid Waste,80.61
Nevada,Champaign,Soil,Oxygen-depletion,80.9
Nevada,Champaign,Water,Chemical,83.74
Nevada,Champaign,Air,Surface water,81.79
Nevada,Champaign,Soil,Groundwater,86.08
Illinois,Chicago,Water,Oxygen-depletion,86.67
Illinois,Chicago,Air,Chemical,91.34
Illinois,Chicago,Soil,Surface water,92.55
Illinois,Chicago,Water,Groundwater,92.11
Illinois,Chicago,Air,Light,94.61
Illinois,Chicago,Soil,Noise,98.16
Illinois,Chicago,Water,Inferior Irrigation,-3.92
Illinois,Chicago,Air,Inorganic Fertilizers,-4.02
Illinois,Chicago,Soil,Urban Activities,0.57
Illinois,Chicago,Water,Industrial,57.45
Illinois,Chicago,Air,Solid Waste,-99.9
Illinois,Chicago,Soil,Oxygen-depletion,-95.32
Illinois,Chicago,Water,Chemical,-94.02
Illinois,Chicago,Air,Surface water,-94.5
Illinois,Chicago,Soil,Groundwater,-92.97
Michigan,Springfield,Water,Oxygen-depletion,-92.84
Michigan,Springfield,Air,Chemical,-90.17
Michigan,Springfield,Soil,Surface water,-90.73
Michigan,Springfield,Water,Groundwater,-88.19
Michigan,Springfield,Air,Light,-93.11
Michigan,Springfield,Soil,Noise,-86.75
Michigan,Springfield,Water,Inferior Irrigation,-91.86
Michigan,Springfield,Air,Inorganic Fertilizers,-84.42
Michigan,Springfield,Soil,Urban Activities,-83.71
Michigan,Springfield,Water,Industrial,-82.49
Michigan,Springfield,Air,Solid Waste,-4.72
Michigan,Springfield,Soil,Oxygen-depletion,-81.57
Michigan,Springfield,Water,Chemical,-79.87
Michigan,Springfield,Air,Surface water,-80.21
Michigan,Springfield,Soil,Groundwater,-77.62
Nevada,Detroit,Water,Oxygen-depletion,-76.78
Nevada,Detroit,Air,Chemical,-75.54
Nevada,Detroit,Soil,Surface water,-72.82
Nevada,Detroit,Water,Groundwater,-72.43
Nevada,Detroit,Air,Light,-69.4
Nevada,Detroit,Soil,Noise,-68.98
Nevada,Detroit,Water,Inferior Irrigation,-67.17
Nevada,Detroit,Air,Inorganic Fertilizers,-62.43
Nevada,Detroit,Soil,Urban Activities,-60.9
Nevada,Detroit,Water,Industrial,-59.84
Nevada,Detroit,Air,Solid Waste,-57.1
Nevada,Detroit,Soil,Oxygen-depletion,-55.16
Nevada,Detroit,Water,Chemical,-55.38
Nevada,Detroit,Air,Surface water,-51.07
Nevada,Detroit,Soil,Groundwater,-50.91
Illinois,Port Huron,Water,Oxygen-depletion,-48.31
Illinois,Port Huron,Air,Chemical,-46.79
Illinois,Port Huron,Soil,Surface water,-45.43
Illinois,Port Huron,Water,Groundwater,-41.18
Illinois,Port Huron,Air,Light,-40.7
Illinois,Port Huron,Soil,Noise,-37.9
Illinois,Port Huron,Water,Inferior Irrigation,-37.31
Illinois,Port Huron,Air,Inorganic Fertilizers,-35.42
Illinois,Port Huron,Soil,Urban Activities,-34.92
Illinois,Port Huron,Water,Industrial,-34.9
Illinois,Port Huron,Air,Solid Waste,-32.87
Illinois,Port Huron,Soil,Oxygen-depletion,-31.03
Illinois,Port Huron,Water,Chemical,-30.83
Illinois,Port Huron,Air,Surface water,-29.46
Illinois,Port Huron,Soil,Groundwater,-28.45
Michigan,Flint,Water,Oxygen-depletion,-26.29
Michigan,Flint,Air,Chemical,-21.55
Michigan,Flint,Soil,Surface water,-20.08
Michigan,Flint,Water,Groundwater,-16.65
Michigan,Flint,Air,Light,-15.47
Michigan,Flint,Soil,Noise,-13.58
Michigan,Flint,Water,Inferior Irrigation,-12.23
Michigan,Flint,Air,Inorganic Fertilizers,-11.87
Michigan,Flint,Soil,Urban Activities,-13.93
Michigan,Flint,Water,Industrial,-7.52
Michigan,Flint,Air,Solid Waste,-6.75
Michigan,Flint,Soil,Oxygen-depletion,-5.61
Michigan,Flint,Water,Chemical,-4.27
Michigan,Flint,Air,Surface water,-3.38
Michigan,Flint,Soil,Groundwater,-1.34
